File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
973798EAEC206701F5EE4A82BE7201F0F8D4E843937C5A5B649DF33EFC5C3FF0.apk,98,104,98,104,0,0
1D8AA174E5A4BEDD528DC550C7094E321558CA024D215D389D0FDE07E645326F.apk,20493,49906,833,8309,19660,41597
088C7B258678D326516AB06EB38BAF4D1CD92DA64F31840E4A8A7156A6B00D3D.apk,98,104,98,104,0,0
8F56A103BAC52BB3FF6F3750429542AE2371ED06EE767E9EFFFEA08C0F6DAFE1.apk,101,111,101,111,0,0
C0321781F6327C6CF849D21AA34533A9AF4C9B65E5F2EF3594A69250F1B7BA1F.apk,98,104,98,104,0,0
8C3E2E45B914F7625176E18ECB2FC83CFD3AF867C6ABB2A97A47CEDFD1CBA93E.apk,39679,108110,734,6274,38945,101836
2CAB01439837C1D11BAE339967DF273FEDF2CF3E64AAA1A4C3004F1413133A5B.apk,101,111,101,111,0,0
DF472FE5D4CB0E9D9F5B91093508BD5C87FE8F3C2C3656F6AEA5DF3750016A60.apk,98,104,98,104,0,0
155C86D5C4B9A3687D6F8B68A1AF5EAA7F35E3DA8C8D543A4CDEF8262741620F.apk,14176,33640,762,6711,13414,26929
05C1C02F21DCCABA4757CA0BADA4A5F9EA3C506CFCCE3014AA5CEA6A7C0C69B3.apk,97,107,97,107,0,0
F1E6A9C174DF0A30F177A51380E0DEF00DE9B56BC93B319E898018C7CDEB9DBD.apk,2133,8845,840,5684,1293,3161
C6138EBB45F7E514AC0DC9E5F6911AFFB6E9CE7029590350BF4621A5157BA90C.apk,101,111,101,111,0,0
FA6A1321D8DC95B4D461F8698D730741CEAB749AA0E8F5F42086FB792C602E7E.apk,101,111,101,111,0,0
55DE4EAFBAD80E8F9A5DCC803B6356AFAA24DF5E90E2F188AF6BBCDC6D911B43.apk,84,92,84,92,0,0
EFD4BE4EF9800C6D0BC9CEF80C8C7F7E5DD23DB4C2435EDAAA91BB494F51F7DA.apk,101,111,101,111,0,0
9D5CE47311EA36D678085240864B2A3B1724E7C6826B5FCD3D5A13D43649F7CE.apk,44183,94175,791,4836,43392,89339
30314D390D3B90F8A5ABBD6430E7D7AB2C2E3DA1D83C45B5EA12A704CF7B70A9.apk,101,111,101,111,0,0
104545EC63943ECDDE368F039647ECFE99E409902AAE533C72590D61349171CA.apk,2133,8845,840,5684,1293,3161
551A48B400B3B4A209A400EF7CE8DAE1467143EB0B4F33771EA368E66474AFD2.apk,166,196,166,196,0,0
0971BAB0E527E87F202E2B06D3CEFBB1E990E2EE52ED8194A7C332AF364FDCF1.apk,244,365,244,365,0,0
2E7E059F10166728BFCB1C3231D20AFFB0122D91DFD07ADD72CFF63CC884EE63.apk,96,107,96,107,0,0
D06D98A32602E8046555E20B146D7696A8F37FA6D68FEFB3341567F5243A8928.apk,98,104,98,104,0,0
EC67134340DDC5AAFB6D4DF62A9145B57FAB20DA3DDE1B35BFDAB6CBAF62B3D4.apk,119,158,119,158,0,0
826DF992B4E0EBCA94FF37A1F049812AE311275044DC7B02781EFD6C492BCC40.apk,5587,12245,796,4079,4791,8166
2A1B798C224F95E749BEF501A37A5FEEE766D32B43F3279F36BC4506D97B32D1.apk,98,104,98,104,0,0
C87680A9865903D313339B8C3D1794D262328603D5CA8FDA59E302E4379ACCB4.apk,98,104,98,104,0,0
7DFF712B53CAF1E7E6FCA14B8AFB7AF8DECDE754AADC3E06899C9E937D05A49A.apk,98,104,98,104,0,0
71FD57A7E36E78F0C328F97ABD14289D0BA85BCFB306861EF46617AEA1B348D0.apk,98,104,98,104,0,0
B0B7DAAD211F935C02E97F4ACCBABB1FEA15EF193DD5D7089C3F8CCE283FAE18.apk,98,104,98,104,0,0
33182EDFB3F147D0A062FA8E73CD49E03E1028624073C30267A007F073D5FFA3.apk,131,186,131,186,0,0
C2D00850999BB1C0C9AE9AF21604A1B0943AB01343FF670D66C7508330391ED8.apk,119,158,119,158,0,0
E255C6D1C39E63FB04CD8E55E1CB1650EE973221EA6220350F74F9A4FE5EF7CC.apk,44862,107263,890,5365,43972,101898
CB0DAB78419174C10BA719193135E55E432B2447E69093E1B2D06603E7AAA6A6.apk,84,92,84,92,0,0
B64E1186F0D766ADEA9356E0653D7C2EFF6AD402E72985850ED3A3AC0B4CD9C3.apk,35700,81342,829,5543,34871,75799
D24A8EF3E26E1319C53B801805CC2507B0797E617D5EAC55825B1C97B630B36E.apk,98,104,98,104,0,0
75BAB664A7D4854EAF7A153D77C3FEEBCB90FA42ED3956D0B21DA36E4A3F84E2.apk,239,351,239,351,0,0
9B508692A65DD9EDD992CE7DDA6DA9F0C95FF38D072B2FF8A3C75091A61043CF.apk,98,104,98,104,0,0
91D7999A7D0C7044534FD4832E79000DCA80D6BE6219403785313F66B830AD7B.apk,2782,9410,930,5610,1852,3800
98A4566F76C041CE0FD3D5D6A590103ABB9D9C5D255DA68C87466C33D4D3B74A.apk,101,111,101,111,0,0
43542A9AE4ACC563CB111C11E9DE9435FB9B0DC3C33716502101E07258624F02.apk,96,107,96,107,0,0
25CC585DCD137BBE505B6507E702DD96AA1B79200D9E62D8EC474A9C0FCC97E5.apk,44403,112378,943,7121,43460,105257
33E55EB30060F68DA643F2B2A370C385BD8D35C8680EF6B38DBC8F5AB7E338C0.apk,2782,9410,930,5610,1852,3800
79B297188030AC0F63F98774B5B41B8F688D6E64A1E9C0BA62AEEDBED31B649C.apk,131,186,131,186,0,0
F28AB4F8E13C229AE3053590038E990440F9696E991A7A827F1FE52283AB9469.apk,119,158,119,158,0,0
683A4B6959781358B6055325D72F3FA9941BBF4925158ABBDD80A4D360E43ABB.apk,86,91,86,91,0,0
747C4F192FC61EA3B8DC48BBFF15044F47D1496D4AAB03E260EC43794ED629C0.apk,45176,97564,970,4613,44206,92951
D7851ECCF596FC38C2D26B5D012304F74C5EA4D62AF7810B9EB9557962FF0DCE.apk,2133,8845,840,5684,1293,3161
30732450A49A19751D94FFBABC5FFBDF86A702843E62DBD3E130E3537B5C4C73.apk,98,104,98,104,0,0
D70091D5FF2955CB26E7C801A7A29A2E25165DE99CD569BF0C072DD13375AA1C.apk,235,352,235,352,0,0
7FCA8A3B42FD8544D2F0BC35D00D41E25AAD620B9F90FA31FE189A80FD0AB565.apk,98,104,98,104,0,0
80ED8B2315FC81035E01BD0EA36C53DCAB442E82D028D5B1FB4472005596437B.apk,248,325,248,325,0,0
724675FD5A5CD5A12B6F0AEBE3E37325C175DEDE88901566D1C5750A43A414A8.apk,51569,118447,851,6506,50718,111941
80BF703FE59FA603977186B36EDE617CD7322B9B146FE35B28B097B377E11B0E.apk,239,351,239,351,0,0
FB761EB4EAB2536AA43774A8A527752D60D6495E133472BD2C997B91E4BCFAF7.apk,98,104,98,104,0,0
011FF5ABCABDBD24E0C2025F0F404F689E1C64BDE02F8A6816582723D38A156A.apk,98,104,98,104,0,0
CD89557E787961B3AF97725FF1AA9732BEF45E2907646DEDB525413AAC91D2B4.apk,97,107,97,107,0,0
398DF499D7C2F8679D5399C632983C36F020863AD37475113246FEFCEC3F7B9D.apk,244,365,244,365,0,0
A920FD3F00627CDF7AAB808884F3653C3BD0BF682D647B372C12BD1C3596D4F5.apk,98,104,98,104,0,0
81520B2257C4D8F4CB02127F81941916D396925BB581469D82245D10A4C1CA79.apk,98,104,98,104,0,0
E261E7A100845B132998EBF537E11F501445636997C261944386107AC9EB4C98.apk,87,99,87,99,0,0
C7FAA62E9D321FD606756FD884E8CFA89A90F32B8AA8336F8E85C652C20639F2.apk,2782,9410,930,5610,1852,3800
1D4C82DE38354697045FBDBDBC17B43A6258BE116E6F63C21AA69DFF57B89363.apk,88,95,88,95,0,0
922BFF0A49707BA1FA5076659B46C34E3527072A1BC97F48E94F0639B906683C.apk,2782,9410,930,5610,1852,3800
3862E231DEFF15638F4910479BA68AC8B484A641229263C0ACB875CC1FB39325.apk,2133,8845,840,5684,1293,3161
33E945589F568A30224CE2CD7503BCA5772CADD6E138C56E7F4A814A2324E50E.apk,101,111,101,111,0,0
999269E4AD5B4B3809D0E3FBCBA79BF0F2D7311DB032E71BCEED8AA556372CE2.apk,6740,15866,929,4762,5811,11104
DFC7CD9B939E6E6EF0C0FAAB2BF2CC4B9BA0D91E6379C3353353FFA9826E84D2.apk,119,158,119,158,0,0
7E964BD80F87E2817EC939941C13E473E042E8A5F1C7B99C0105254ACB406F3C.apk,98,104,98,104,0,0
982E71092A46C73699E0DC23CCB3418D91439A810570D4DA2E142AECAD64C56B.apk,47420,110377,836,6963,46584,103414
9B1CD596E4ED69EFBD031A8C675E5536B77600D179F5796A306743681A3C8DF1.apk,2133,8845,840,5684,1293,3161
6B949C26A4762757BE45AE3D727972CBC093A57223B0D69A88293080AF67F1CA.apk,101,111,101,111,0,0
EB4449407A049853576D29C308A5E58FCDDF0F49957D95D977B47C8C258E4331.apk,244,365,244,365,0,0
2133321661107CA120B61B39E8EED26EF51B58E2B8DF8EE639546DC1F921A3AB.apk,2133,8845,840,5684,1293,3161
C55D5E25053FAF23A8942BEAB36ADCF9CA8E0951D374EFA5A106900ED6C2CF71.apk,50866,127572,661,2770,50205,124802
D5252904B43B0BDF24A0A2AA2E5EED2292E54FAFABD16D8D8A096F72EBF6EFAA.apk,131,186,131,186,0,0
9427A30BE9B8CB48C8CF47E5D970DF20FA2F23A79C8C1609199B648DBDBA2BAC.apk,97,107,97,107,0,0
E24BCDFE4CAC96C17C746E347C4B30616438B623E14F1F0B88BB084C586C831D.apk,98,104,98,104,0,0
72058EEEC8FAF085A5A613D02C70E4EE5C53BFB1F69E47F588DD57C002C56C56.apk,97,107,97,107,0,0
2CEAD3C76E38EF54B618D72542F384FEA761488042FE1388697AF9DAC1F094B0.apk,32309,74635,671,3122,31638,71513
68B2D06BA76BCED3270464020E5DBE5D0F00D536A8E3DCCA8BB571C107AE8F4F.apk,98,104,98,104,0,0
7EE130185C16E3EAC1B49831E8910588FE866FF7DEEE52715C0D408E9879CDDE.apk,2133,8845,840,5684,1293,3161
CBAA1741B55CFDB6406B68DE0A673AFC87D8F152D5DE3516DF9226CAA1CF3392.apk,119,158,119,158,0,0
FECA484AFC13F485B1AC2312CF5B2353906E5A4DCE90E4B26D1F3A68684711BD.apk,98,104,98,104,0,0
241A2E72A6B0CE8223939F2FEC5CE28D123D6914940AA50E31D900788BC87481.apk,119,158,119,158,0,0
FEAB82F1195D522756DED2CC06E0027F34AFD2395E8C0C9287CF371FFDFC7C9A.apk,2782,9410,930,5610,1852,3800
A0FCF7016233EB214578001E7F6A89519D066C9D5C098F11E886FE5C24335993.apk,2135,8848,840,5684,1295,3164
DD5D3B155B29B524F5C4D811E7116CD8C00C2BB1BCC646EAD77C5939B1E13224.apk,98,104,98,104,0,0
5F4A0A530BDF61CF241105560E37AF27C4DF7148B87FAD1BBF24B67FA5BB828E.apk,98,104,98,104,0,0
93772B316259B95E387309354B07D41929EF845F5D4A6F19B7B64FF76F1A42AB.apk,31066,78787,612,3833,30454,74954
50920A4CE554C2E3CD5FAA38BA43992B697AB3123EFBC408F95506628205AF0D.apk,98,104,98,104,0,0
0A9D5595C3DBAC4E8767B621A29A081934AD44FE7E634669743F2807C200B106.apk,84175,203951,796,2761,83379,201190
CD3BC23ECDB307E7EC6F905DE4C4E000AD81A6C7E3C80CBDB9FC954CFFCBD7FC.apk,18645,44081,811,7780,17834,36301
8A3029FC88E8475BAAA79806ACDD49CA5D658318868B85D78E4CF9CE641BFF67.apk,23700,47511,762,4238,22938,43273
FD04ED2B61996D248E61ACA61DE99241AB42419F88312E2469144F6E9FEC4608.apk,85998,216973,873,4700,85125,212273
C7661FAEED5F11EE5C0CC66B7C6466A7892A3D47A55B56EE6A650B8E1D7F5672.apk,47881,99786,954,7838,46927,91948
200EA8E70885CB5C058771B08E8DBDAC08E179E9E173854DDE74E92E40F63F2E.apk,49738,128291,969,7382,48769,120909
1F9F62917CA6873EF05DB0964CC795ACAE37CD9639A3366175D2D78EEF7B0DD2.apk,98,104,98,104,0,0
4EFED4791F17890D0E55B594AAAADCF0A37408220D6103F9A8C2F4C26EBE9D2E.apk,98,104,98,104,0,0
9C726C0F02BC87E368DD787F445A13BB6168FB49DAA17F0A8837A0BA3236E44A.apk,51022,113502,707,4010,50315,109492
A4165D61591F27B0775BBB276CFB2C725EF8C06D9EF656953F6CBBF126693ECC.apk,4949,11554,767,3990,4182,7564
99563E67F167EFD18CC9132F082A73E2EFF82B968DDBB27F0F2F206EBBB4EE22.apk,98,104,98,104,0,0
5A4087E5609144DE621047A1A8C184C29DF2F23ED28D0F991ED8822A975E17C8.apk,2133,8845,840,5684,1293,3161
4D5971A7007FF362C287FD607D7E0463F58AC78534BE108600C77836EAA20C14.apk,239,351,239,351,0,0
58588FD38699D7CEBC5DBBBDED6D04E3F59B69D834F1889743504E6FC670C997.apk,101,111,101,111,0,0
672A37E48DF0BF0B9E16A213F7A6A39E8C30E8B18011C777CA778DAE9B2CF329.apk,131,186,131,186,0,0
09E1F5EF18B00725C2C1078283BA7875AA4A5031ADF954119C91FD98A6846034.apk,98,104,98,104,0,0
4EDB46D5B7D8E14F33B453F84297AA8DF5CEBAF17A5151AB5B5DFA69F1285856.apk,98,104,98,104,0,0
BA2A4BD90ABA966597EAEB5BA2E283DB7E8D65F301ECEDDD72ACC72E1D7A7F9F.apk,31955,65703,821,4859,31134,60844
111A4C6ED7D9442E1A21AA75987B89E005FA5E85846340E0AC7213D19138E44A.apk,41351,110101,545,1564,40806,108537
BCEF25101DFD2AFD067EE757DCB256327CFD37849E8F88C06D617414DCB8581A.apk,92,102,92,102,0,0
9C672FE8B507C4C1DCF81CBCAFEC08D09305B92B58EC83DB03C22ADEDD33A767.apk,119,158,119,158,0,0
15F5DCCFE5C021B4B7DD49850371A01EF440B29F72E42B868E1BEEF201D84AFC.apk,131,186,131,186,0,0
B6770C884FF052C44F77E854385EB94D1CBE3D20A1ED53D59C1D652C17ACE19E.apk,45370,113999,934,7426,44436,106573
25635B6016CFD2D413EF5B43AB93BACBD42CF47FAC73A883C779655B57B6D0FF.apk,98,104,98,104,0,0
E3EDCE6A452FE0AF17FAFEF1328518347B6FC5399D4171C68136FFD65EDDF380.apk,46164,110826,897,6401,45267,104425
F5AB9ED80F3DF8DD20D8F60A75096BD714F4ABCF80E1DD676E17D9469C9C8208.apk,2135,8848,840,5684,1295,3164
B7C52398F45F8EF2810B653EE69DF93B8926804BA5C332E97C0BDF71DFD6E54E.apk,119,158,119,158,0,0
3305A81B6FFA12512C3E226DB9DD42F20CD235A0BD3D199C39826071050FA4C9.apk,98,104,98,104,0,0
8E83D11E158289151D7F66B28E7887744F10D91C8476E77E3560D45310890E01.apk,239,351,239,351,0,0
4D26D8F4724CAD65CFAC31FCD0D6F2D4640B617D1B742F2B07C1CBF6C2BF9D90.apk,98,104,98,104,0,0
2C088A31C3DF3DCC5055B0C24F64FEFD235EC346AF56C2678501DB9F9F88B74F.apk,98,104,98,104,0,0
C725AB5B2B362A9A375CA64958805060EF04862FEDAC903E2EC229333AB0EEF4.apk,97,107,97,107,0,0
2B8EC37D4E44A680A0AA5F2CB08F06AD37C0E26357166E6005AF347E84828891.apk,98,104,98,104,0,0
E093F559ABB87A1BC5DD662545AFCE2D408C27BE2128EF7366B5305BAF72EF71.apk,40521,106424,995,6873,39526,99551
44261134915A6074989076D143F8E2752DDBBA13F169A194AF275D332B091153.apk,2133,8845,840,5684,1293,3161
E3DB06F80113DA1A26F5C079BF15C8952BA39EF49322428D9CF6A0EE705CB684.apk,84,92,84,92,0,0
C6412888151C1A21B31BB851DF47F7ED78C58595F908C1A5F8BA05B20ADE864D.apk,23845,51819,940,6707,22905,45112
411BAF1128384EA5F1406C37845329AE5D816273065BF674E4ADF4BFA5F1E7C4.apk,35401,73406,994,6069,34407,67337
3B3B7C63E77A7CB29FD091849199517341A68E1E8B3863FAD3FEA581B74AE119.apk,239,351,239,351,0,0
6ACD72C4813C33F6B9BF49831FB3D6265A6E01AF3EFADDD40F288E2B6B7309E4.apk,135,173,135,173,0,0
41EBC02263E6CFCBD75757E83EB072AF2C2D0F7032BBBC2868F33FCD66DDD62C.apk,101,111,101,111,0,0
CB76A1A44BD17B7EBF6603819DA290E8A5DB16B6E0A5F1C8F771CCCD6999EB5E.apk,244,365,244,365,0,0
7A2331927B06382DA779E4B98BAFE44D283AE25CA429375A1E4E6170FCB1DE57.apk,244,365,244,365,0,0
CDD0BE9977BE2FBE8368752FEACCFA058B5C021D08EF98B8F9FAB6C5BE210DF6.apk,98,104,98,104,0,0
E302314AC3D85BC90B5DAE5BC1A0288BD9F8DDD95D539E249125BB1EE7AF781A.apk,98,104,98,104,0,0
F241E78F2A7E90A00868A56F153691ED0228F21E85698DACD32A94B2AB5EC8DC.apk,119,158,119,158,0,0
7C93E6F4006577CAC1A7B6131183341CEA971B3A65DB9A63C5589013D33D5FED.apk,98,104,98,104,0,0
0C5F7997A74FD1DBB6BA01784F65574CA12B3D99979567391311BD49DB2172AB.apk,239,351,239,351,0,0
F5A0BF1E0AC050E45BC5F5CAE8E560CDDC4AA54D6D56B669FF504B9CAFBE036F.apk,244,365,244,365,0,0
4E707A3676B07FA25F41991D88588C7B4F31D497064CCB99840424048B666511.apk,119,158,119,158,0,0
6F5C275277A65673E9249690FE879952DF932A4F1F1707BDE5B2FACC55BABB8B.apk,98,104,98,104,0,0
AAD4908D0F1ED7201A857E5287A0C8BD6B9A9DF177BF5690317B3796619E02A2.apk,2133,8845,840,5684,1293,3161
2000F6B82DAEC1F14E661AFC8D2C31B73D0E9B329DA4F10889D184FAC42FC03D.apk,101,111,101,111,0,0
0F144F2ABAE9A66C1D7E8FD56841A8BC7DB843F8E6F079DF547F2CD6152B73BD.apk,239,351,239,351,0,0
2B04781B2CBEF273E7C84C134EBE363AF6080DBCE2828D99ACBB4B2CF072BF4A.apk,244,365,244,365,0,0
4126C1ECC3B96A2B775EB55100E6C5DB677F120BB2000384823FB65BFBCE91D4.apk,2133,8845,840,5684,1293,3161
53BA34566B6847913C9B34EF705A5E85121C862ED3DA56EF3DCE7BF24004F2D2.apk,98,104,98,104,0,0
9400911B1811B8872DB100A857C65B696B3D89EEEA3434F8F5B5BA2170611A6A.apk,84,92,84,92,0,0
A719B96748F8A0B6CE52FEC646EAC692458E2D8E00E2BC4A31047278130CD77E.apk,84,92,84,92,0,0
3FB4D8CAB4CF16CF216BC57E09F91AE66FCC7560BD1CE90794C1AA062D23D679.apk,96,107,96,107,0,0
565C5AFCE40632FCC6F7FF08CBD7B09B7A3F7C9356CF9A54C30FDFD0ED5E4991.apk,56838,142267,750,4861,56088,137406
62AAA633DA14F4DD43360EEEFDF5D0C020E446BE11EEA15F7191AC20DD158984.apk,2133,8845,840,5684,1293,3161
0DE3D93D23C5C981A9D0095AF80489C4CB567CE89E372D978465D74BCF221214.apk,98,104,98,104,0,0
05DDD9003A71B184020651118933ED6DBD446D92A11D7FACF90085629BD07C31.apk,98,104,98,104,0,0
BB1813F61B165532941C6FBCD815432B82E1D48641409057CAE00EB82774CCE0.apk,119,158,119,158,0,0
A8FD0E267C1DCFA0BEB70DE5B1EDA31F07CEF8CAD3357614359C3A5F4BCD08EE.apk,97,107,97,107,0,0
0F554E1A411B86D2B1FDAD284619EA824DBB7719D4C5BF80862D3DCA04234B9C.apk,97,107,97,107,0,0
6ED951BB68195BCE9544E24220DE03D245722A62AFE64B32BD6854E47ADC668C.apk,98,104,98,104,0,0
3F19556E7A43D042DEBCE772D0508E8E4696ED8CD8AA51C362D511F4A458B3E6.apk,2133,8845,840,5684,1293,3161
BA4E229CDCEA86203C6D36109B8DE17D4AEBFD720328466D7757E951116F1D61.apk,98,104,98,104,0,0
5ADAD2EE487587657BCF7960845C45786EC222853069315699049F2A66C4D7B5.apk,98,104,98,104,0,0
F184EE5C9E1FD409B668013ACA54F387B990A4F5C8208AC11474C18555772F9F.apk,98,104,98,104,0,0
D0947BB9D1256508CA5C8AE6C5A4056ECEC060C41EDF4CC5E0C0EBCDA382F420.apk,84,92,84,92,0,0
344FBDAE4774A13A86AF453F52A23EF61E72EFC5407173D8A4596A13CBF07559.apk,244,365,244,365,0,0
14AF3AE7930B690F4143C984E9D79731FA92864C3A7AFF65B6C5C4C12B484917.apk,98,104,98,104,0,0
702F29A9E78CAC43D324BFC9A80DBF5F38B821D18E6E27244B5A27262A726EBB.apk,119,158,119,158,0,0
A8ABEC5319D738618CFF6AA29A808FD3945CC19A2437FB9D968FB0A29B38AE19.apk,101,111,101,111,0,0
723FEBEB34C45C12DCF9CC7B386934A709CA2048444629B0A697A1EA0FA78946.apk,98,104,98,104,0,0
8ED44B79A115370C6B5D5632B373C5FCEFEF91A63F4EFDC4749A49691F68A704.apk,204,275,204,275,0,0
88716FD039C98D300DF337B3BD278A48A6916E47564EBFD8CB79F1BF6393A734.apk,98,104,98,104,0,0
639800F0FCB5956EB65906E7E0EAC5A4E1E8A3069A031D55B34CA96DA85D9403.apk,88,95,88,95,0,0
94C44D725F2DAABECFA4DC203F1B04DACB292E5287190917404BCA0849861682.apk,101,111,101,111,0,0
DF819F89CB98AB7791E13AC5EAF7F20E72DBF3BF8A03126672DBC69A2EA9AC96.apk,39127,87501,970,8158,38157,79343
280028CFBD4FF0ACB61A2C9CFDBF6B0016881D1851D331E2F9A9D126C090734F.apk,2133,8845,840,5684,1293,3161
D38DBE451C7AF39CD21BF77A2597300E9F737A31B4AC3CA0416444A055DC2229.apk,98,104,98,104,0,0
4A85294D2B8C0FCD95B9C8F82E1E41A4CAA8EB7B9A53D2858BADA4A3297A477E.apk,11507,26699,802,4298,10705,22401
29A7352C2593EA2B313F59367B69DC922847A706358F645C27DEEB7E15E71F71.apk,23824,49216,752,4448,23072,44768
2DD18E6191C4ADDF72EEB9D47EB594E3438648A4B2C735925A0BAA268A077C20.apk,2133,8845,840,5684,1293,3161
62D4DAB486D2929DCF12C65EC5C6AEF40189CD32E9A602C126E1F9539ED7638B.apk,98,104,98,104,0,0
399C5993DD12112A8651F903CB50FB856F3A084EBDC573A3717489B589028BEC.apk,57931,133429,788,5408,57143,128021
6B483807FF2B90827DE025C22A716DE053D0B34F5C41F2FC1DCED86B08338C60.apk,179,220,179,220,0,0
2964471DE6521F919E9FB294821BC9401FEBBE0D7D5368BC0F18DE354BE20885.apk,244,365,244,365,0,0
377D2DAE6D52D48AC76375FB5FBE55E33FEB43BFE629BA1D1FBB536194340CEB.apk,101,111,101,111,0,0
9FF3220A6EF1178EB935BC2F887209E0DE243802EF66B7D49AAD31C0B7090400.apk,96,107,96,107,0,0
D2618B3D0F23398E1AB9761D97896985EF153B09A83D6A8273BE0BBCA33B79F8.apk,120,158,120,158,0,0
F90DDE3E592534277C29D32B29442EF7895FDB935ED0E3CA09AEE8E1B89F0129.apk,6740,15866,929,4762,5811,11104
B1639BC5A4BC28D9093C361F2D4081C6D2CC28D24955845060DBFD86EAE67FA5.apk,98,104,98,104,0,0
74DC0AB186C497B3126B2CE14483EF381CFE5240915FD8B2F09DC3AFAB759986.apk,119,158,119,158,0,0
296AFA90EE6EB989EDBF7364753E06A966B2FB58932ACD940C99B18EBCC9B181.apk,98,104,98,104,0,0
A8870DDB584D80205B57DD6FA24A955BB15E29BB3A08DA0DB90BF6752D084FA1.apk,97,107,97,107,0,0
A1370969B24EB46A6F510D8290998B04C65404D16E37738007B4D57402BC952B.apk,101,111,101,111,0,0
32EC1A116CB5180B6D7F122988B6981BCAB69F22F2718F2CD4191316106A8A53.apk,98,104,98,104,0,0
93B1D5119E1EB5109759F0F7EB6339097E350DD04FB6BCA6E9B1CD9047BC8E63.apk,257,379,257,379,0,0
A2758D1BE4554F84718249FE2BC88E250C6F5B473B75AA297D108426491E5BA3.apk,98,104,98,104,0,0
0804DB84AFDAC521897592E0B2798D46BDB6C5705B9FC997D6030DE918489E3E.apk,76,80,76,80,0,0
9AF859F487548DE8880BD9AB37E5FDD613CD736AB5AB637ABF5AA64616AB5BD7.apk,119,158,119,158,0,0
ADAAC23222FE7D91BFE98378EB2CA59F4DC1B449ADFA7051E199AF94C05FDB1A.apk,119,158,119,158,0,0
C649B56229D433538342B742A95C537D450913DBCFF066BD3291C423705CF067.apk,98,104,98,104,0,0
F1F8BB5B40AEED4BC4A071625DD1B1BA8EC5BEB4C0F7EE6BE95A2E8A251BB79C.apk,101,111,101,111,0,0
4F66280B9541FDE11D03372219D85B71E727AE0DF1441B4602AEFEB37AE54C45.apk,98,104,98,104,0,0
42A300B9A8AA23373AC5A3C19598F2964D908D8715B80BF2B85B5E26CE5D7396.apk,119,158,119,158,0,0
D46299C227256BCB1043B83C7A2987D9F2859A4295CC5E556F8F1A4426218484.apk,98,104,98,104,0,0
B5F2B58BB113D0FB2F0E823A062F88234DFFD6F0E0138A9BEC879CA939408246.apk,131,186,131,186,0,0
2BF4D61267699A39B00148B351FC6A9FAF0A5BB18F64BF877B8867DC7D291DE8.apk,2135,8848,840,5684,1295,3164
BE6A26F60AD1275CB8FEA3ADC52829EBB16CAA1F4B944730B9A792F84134F53A.apk,101,111,101,111,0,0
8C0A7DB82BC24D0FD1D5EC78410A07033BBBFFE80EEA82794382C46BD23BFD61.apk,97,107,97,107,0,0
4A5670C741B039FB910B1C0A51FA0650598CC64F9A739EF55AD97283D1A99576.apk,92,97,92,97,0,0
EAC87EFB3D50A4A0E50F94AF0669A64920DFEABB74AFCDBC502F925865E6CCA8.apk,135,173,135,173,0,0
D1BF4747C506E4556171ACBC599483CE553B34A38A2A83713BD5FC9F532056E0.apk,86,91,86,91,0,0
7C0CDD333F28C54B478D736C3D560801145303E4E37483025D53B06E13C81B04.apk,101,111,101,111,0,0
D3443B21880C7ECE813D8C7540CFB992842EB3AC6E12C9BBED7040697973C92E.apk,2607,4752,648,1802,1959,2950
CD43334595D0A85BB3595BC830FC12E805B361F8E020E67DA9A7649290D10C0A.apk,101,111,101,111,0,0
4216FB74535728AB79337B3DAC39B573CA6ACA594E2448F527D8CAED2113F7D7.apk,97,107,97,107,0,0
6F5D9D77858C2047C7442A6C1DA6A707F4C4FF05E14251AA364D31EA496BFFAB.apk,87,99,87,99,0,0
A6B6202CA17FAE444981FB8D6738411F5F97C4F6FD5F8EBC4A039A504A6927B5.apk,2133,8845,840,5684,1293,3161
507D0B2B12177AD4ED7FF5B2F4C736A08882E2D71191572281A6B10FDC40E630.apk,88,95,88,95,0,0
DA8EA12B56C8FCBD81926A08DB6C7FA78796ACBB4D97C3DB726E8B9F6EDC4A41.apk,97,107,97,107,0,0
7C108695BB3C6657710A50B6A2693681DA28608AAF5B4ED858776CC5AE6B1A6D.apk,87,99,87,99,0,0
DA2CA083FDB2D38EC27AF095A6F6F07E7CFD83B196E75A71040B419A069D50BC.apk,98,104,98,104,0,0
3E7553AB1A5941F604548E0F9160EF8A573E452323BD865E5361C199CF3472E3.apk,101,111,101,111,0,0
1FAB8A475EE7253F309AA4425D3A8FF02B08BFF39E0E24FAF94B4B3D6C20D701.apk,119,158,119,158,0,0
9720FBA0C896F851B48995E128D3BB621A50876FAFE54BFA03F49992652E3DA5.apk,98,104,98,104,0,0
548E1F1A05E22E8011F8736C84A2DD4B07C48DC9BB108AB8CA967FB1C6CE4196.apk,2782,9410,930,5610,1852,3800
688C8FCD1C72BD65D18E3BB2E4F049B2107BE468BBE8A9B71FDA43768B21DA48.apk,98,104,98,104,0,0
F42347E1CB837B0F2C8F4FF81DC694EF0D3A49A11A8F211B9D60E1FFB3E6C8CF.apk,98,104,98,104,0,0
C3CFC08F399C826AFF33FC59D2B2C4FC39AEA993DD13EDECDE4EEA9129D097C9.apk,101,111,101,111,0,0
486D9463A18A794ADD8A2C2232D045B12B6264E732974631E30753875C76CD12.apk,55,77,55,77,0,0
